Time;Flow rate (Mean);TS outlet pressure (Mean);TS inlet pressure (Mean);Pump outlet pressure (Mean);Temperature TS outlet (Mean);Tank temperature (Mean);Temperature TS inlet (Mean);Bypass temperature (Mean)
17:57:51,312;385,379584;0,109402;0,118861;0,16925;0,023963;-2,270203;-0,077062;24,024701
17:57:51,322;382,550699;0,105727;0,123586;0,165575;-0,212308;-2,716449;-0,31332;24,024701
17:57:51,332;384,436622;0,112028;0,116236;0,16925;0,010837;-2,440826;-0,063936;24,064083
17:57:51,342;383,02218;0,106252;0,115711;0,170169;-0,23856;-2,6377;-0,287069;23,985319
17:57:51,352;386,794027;0,107827;0,119386;0,160063;-0,002289;-2,401452;-0,155814;24,103465
17:57:51,362;388,67995;0,122003;0,124111;0,165575;-0,212308;-2,6377;-0,260818;24,024701
17:57:51,372;381,607737;0,108877;0,117811;0,168331;0,063341;-2,467076;-0,116438;23,998446
17:57:51,382;384,908103;0,105202;0,119911;0,162819;-0,186055;-2,742699;-0,33957;24,103465
17:57:51,392;386,322546;0,107302;0,122011;0,162819;-0,015416;-2,296452;-0,116438;24,064083
17:57:51,402;383,965142;0,104152;0,118861;0,170169;-0,199182;-2,742699;-0,287069;24,050956
17:57:51,412;383,965142;0,109402;0,120436;0,170169;-0,002289;-2,362077;-0,116438;24,050956
17:57:51,422;384,908103;0,104677;0,122536;0,164656;-0,199182;-2,61145;-0,33957;24,116592
17:57:51,432;383,965142;0,103102;0,124636;0,170169;0,050215;-2,480201;-0,116438;24,090338
17:57:51,442;384,908103;0,113078;0,125161;0,167413;-0,172929;-2,729574;-0,273943;24,07721
17:57:51,452;386,794027;0,109402;0,125686;0,171087;0,010837;-2,283327;-0,103313;24,116592
17:57:51,462;384,436622;0,111503;0,126211;0,166494;-0,172929;-2,716449;-0,31332;24,090338
17:57:51,472;384,908103;0,110977;0,123586;0,172006;0,010837;-2,283327;-0,02456;24,064083
17:57:51,482;383,493661;0,109402;0,123061;0,172006;-0,199182;-2,6377;-0,326445;24,024701
17:57:51,492;385,379584;0,111503;0,123061;0,162819;0,063341;-2,467076;-0,077062;24,064083
17:57:51,502;383,493661;0,110977;0,129362;0,171087;-0,225434;-2,624575;-0,300194;24,07721
17:57:51,512;385,379584;0,110977;0,125161;0,166494;0,023963;-2,545825;-0,129563;24,024701
17:57:51,522;386,322546;0,103627;0,117286;0,168331;-0,23856;-2,716449;-0,234567;24,024701
17:57:51,532;387,736988;0,110452;0,124111;0,167413;0,010837;-2,440826;-0,02456;24,064083
17:57:51,542;383,02218;0,109402;0,126736;0,165575;-0,199182;-2,703324;-0,234567;24,169102
17:57:51,552;385,851065;0,106777;0,125161;0,170169;0,037089;-2,388327;-0,063936;23,985319
17:57:51,562;386,794027;0,105727;0,118861;0,168331;-0,23856;-2,5852;-0,273943;24,07721
17:57:51,572;386,794027;0,104677;0,120436;0,167413;0,023963;-2,493326;-0,116438;24,037828
17:57:51,582;385,379584;0,109402;0,122011;0,163738;-0,23856;-2,690199;-0,287069;23,985319
17:57:51,592;386,794027;0,113078;0,120961;0,168331;0,010837;-2,467076;-0,16894;24,090338
17:57:51,602;384,908103;0,102577;0,128312;0,168331;-0,186055;-2,795199;-0,33957;24,037828
17:57:51,612;386,322546;0,103627;0,122011;0,166494;0,023963;-2,493326;-0,090187;24,07721
17:57:51,622;383,493661;0,106777;0,118336;0,168331;-0,23856;-2,677075;-0,300194;24,07721
17:57:51,632;389,151431;0,106252;0,122536;0,167413;0,050215;-2,453951;-0,116438;24,050956
17:57:51,642;385,379584;0,105727;0,121486;0,167413;-0,212308;-2,729574;-0,326445;24,064083
17:57:51,652;385,851065;0,104152;0,117286;0,170169;0,076467;-2,401452;-0,02456;24,090338
17:57:51,662;384,436622;0,104677;0,119386;0,164656;-0,225434;-2,66395;-0,273943;24,090338
17:57:51,672;386,794027;0,110977;0,122011;0,168331;0,076467;-2,572075;-0,090187;24,037828
17:57:51,682;384,908103;0,109402;0,120961;0,167413;-0,199182;-2,5852;-0,300194;24,090338
17:57:51,692;386,794027;0,106777;0,119386;0,170169;0,063341;-2,440826;-0,02456;24,011574
17:57:51,702;383,493661;0,106777;0,120436;0,166494;-0,212308;-2,6377;-0,365821;24,116592
17:57:51,712;384,436622;0,109927;0,123586;0,167413;0,050215;-2,362077;0,001691;24,024701
17:57:51,722;385,379584;0,110452;0,122536;0,170169;-0,212308;-2,677075;-0,326445;24,103465
17:57:51,732;388,208469;0,112553;0,121486;0,172006;0,023963;-2,309577;-0,02456;24,050956
17:57:51,742;388,208469;0,102052;0,127261;0,166494;-0,23856;-2,690199;-0,31332;24,07721
17:57:51,752;387,265507;0,105727;0,122011;0,167413;0,050215;-2,5852;0,067318;24,011574
17:57:51,762;384,908103;0,106252;0,122536;0,167413;-0,225434;-2,55895;-0,365821;24,037828
17:57:51,772;384,908103;0,106252;0,120436;0,171087;0,063341;-2,427701;-0,02456;24,037828
17:57:51,782;385,851065;0,109402;0,123586;0,167413;-0,212308;-2,598325;-0,352696;24,064083
17:57:51,792;386,794027;0,110452;0,120436;0,166494;0,023963;-2,467076;-0,011435;24,07721
17:57:51,802;384,908103;0,110452;0,123586;0,168331;-0,23856;-2,545825;-0,33957;24,050956
17:57:51,812;387,736988;0,111503;0,123061;0,168331;0,10272;-2,453951;0,014816;24,090338
17:57:51,822;389,151431;0,110452;0,119386;0,16925;-0,264812;-2,729574;-0,33957;24,116592
17:57:51,832;384,908103;0,107827;0,123586;0,168331;0,076467;-2,480201;-0,077062;24,07721
17:57:51,842;383,965142;0,107827;0,121486;0,171087;-0,199182;-2,66395;-0,273943;24,12972
17:57:51,852;386,322546;0,117278;0,122536;0,171087;0,089594;-2,427701;-0,063936;24,103465
17:57:51,862;383,493661;0,108877;0,122536;0,168331;-0,225434;-2,545825;-0,300194;24,024701
17:57:51,872;384,908103;0,104677;0,119911;0,171087;0,063341;-2,532701;0,014816;23,998446
17:57:51,882;386,322546;0,117803;0,133037;0,168331;-0,133551;-2,703324;-0,273943;24,103465
17:57:51,892;388,208469;0,114128;0,127787;0,165575;0,037089;-2,414576;-0,02456;24,037828
17:57:51,902;384,908103;0,107302;0,122536;0,166494;-0,225434;-2,703324;-0,365821;24,064083
17:57:51,912;383,493661;0,111503;0,128312;0,170169;0,010837;-2,335827;-0,02456;24,011574
17:57:51,922;381,607737;0,114128;0,126211;0,162819;-0,225434;-2,6377;-0,326445;24,12972
17:57:51,932;385,851065;0,109927;0,118861;0,16925;0,037089;-2,309577;0,001691;24,050956
17:57:51,942;383,493661;0,106777;0,120436;0,171087;-0,23856;-2,755824;-0,392072;24,103465
17:57:51,952;384,436622;0,108877;0,122011;0,168331;0,063341;-2,414576;-0,037685;24,07721
17:57:51,962;383,965142;0,108352;0,119386;0,166494;-0,23856;-2,650825;-0,33957;24,024701
17:57:51,972;384,436622;0,113078;0,119911;0,167413;0,089594;-2,519576;-0,037685;24,050956
17:57:51,982;385,379584;0,120428;0,125686;0,168331;-0,264812;-2,572075;-0,326445;24,037828
17:57:51,992;385,851065;0,118853;0,124636;0,170169;0,050215;-2,427701;0,001691;24,011574
17:57:52,002;383,02218;0,109927;0,121486;0,167413;-0,251686;-2,703324;-0,378947;24,07721
17:57:52,012;385,851065;0,110452;0,119911;0,165575;0,050215;-2,427701;-0,090187;24,037828
17:57:52,022;384,436622;0,113078;0,120961;0,164656;-0,225434;-2,66395;-0,326445;24,103465
17:57:52,032;383,02218;0,108352;0,119911;0,166494;0,050215;-2,440826;-0,02456;24,12972
17:57:52,042;387,265507;0,106777;0,120961;0,168331;-0,225434;-2,742699;-0,326445;24,090338
17:57:52,052;383,965142;0,104677;0,119911;0,171087;0,076467;-2,414576;-0,090187;24,064083
17:57:52,062;382,079218;0,106777;0,120436;0,164656;-0,199182;-2,650825;-0,33957;24,050956
17:57:52,072;389,151431;0,107302;0,129362;0,168331;0,063341;-2,440826;-0,050811;24,037828
17:57:52,082;383,02218;0,107302;0,121486;0,167413;-0,23856;-2,703324;-0,378947;24,011574
17:57:52,092;384,908103;0,110977;0,124636;0,16925;0,076467;-2,440826;-0,02456;24,12972
17:57:52,102;383,493661;0,108352;0,124636;0,172006;-0,225434;-2,716449;-0,378947;24,064083
17:57:52,112;383,965142;0,106252;0,124636;0,172925;0,076467;-2,257078;0,054193;24,090338
17:57:52,122;382,079218;0,116753;0,130937;0,170169;-0,251686;-2,729574;-0,470825;24,090338
17:57:52,132;383,02218;0,107827;0,125686;0,167413;0,063341;-2,401452;-0,02456;24,07721
17:57:52,142;383,965142;0,107302;0,124636;0,167413;-0,23856;-2,6377;-0,326445;24,103465
17:57:52,152;383,493661;0,115703;0,123061;0,171087;0,063341;-2,375202;-0,037685;24,011574
17:57:52,162;382,079218;0,108877;0,123061;0,168331;-0,225434;-2,755824;-0,365821;24,103465
17:57:52,172;384,908103;0,104152;0,127787;0,172006;0,050215;-2,283327;-0,02456;23,985319
17:57:52,182;384,436622;0,108877;0,119386;0,170169;-0,23856;-2,690199;-0,31332;24,064083
17:57:52,192;385,851065;0,105202;0,124636;0,172006;0,076467;-2,480201;-0,090187;24,07721
17:57:52,202;385,851065;0,105727;0,123061;0,16925;-0,186055;-2,703324;-0,300194;24,090338
17:57:52,212;384,436622;0,110977;0,120436;0,16925;0,063341;-2,401452;0,041067;24,011574
17:57:52,222;383,02218;0,107827;0,119911;0,16925;-0,199182;-2,690199;-0,352696;24,182229
17:57:52,232;383,493661;0,108877;0,128312;0,172925;0,023963;-2,401452;-0,050811;24,07721
17:57:52,242;382,550699;0,110452;0,120961;0,171087;-0,172929;-2,821448;-0,378947;24,064083
17:57:52,252;383,02218;0,109402;0,125161;0,16925;0,050215;-2,322702;-0,02456;24,050956
17:57:52,262;383,493661;0,113078;0,118861;0,16925;-0,225434;-2,5852;-0,392072;24,064083
17:57:52,272;386,322546;0,110452;0,122011;0,170169;0,023963;-2,401452;0,027942;24,037828
17:57:52,282;382,550699;0,112553;0,120436;0,16925;-0,23856;-2,6377;-0,300194;24,064083
17:57:52,292;387,265507;0,110977;0,125686;0,171087;0,076467;-2,440826;0,014816;24,103465
17:57:52,302;382,550699;0,109402;0,115711;0,16925;-0,251686;-2,768949;-0,365821;24,011574
17:57:52,312;383,493661;0,114653;0,126211;0,162819;0,037089;-2,414576;-0,02456;24,07721
17:57:52,322;383,02218;0,114653;0,126736;0,16925;-0,199182;-2,598325;-0,287069;24,090338
17:57:52,332;382,550699;0,114128;0,120436;0,170169;0,037089;-2,440826;-0,02456;23,985319
17:57:52,342;382,550699;0,106777;0,122536;0,165575;-0,212308;-2,650825;-0,273943;24,07721
17:57:52,352;385,379584;0,113078;0,123586;0,16925;0,076467;-2,414576;-0,050811;24,07721
17:57:52,362;383,965142;0,114653;0,125161;0,168331;-0,264812;-2,913323;-0,352696;24,064083
17:57:52,372;385,379584;0,106777;0,121486;0,170169;-0,002289;-2,388327;-0,02456;24,07721
17:57:52,382;383,965142;0,106252;0,126736;0,165575;-0,212308;-2,624575;-0,273943;24,064083
17:57:52,392;377,36441;0,121478;0,140913;0,16925;0,037089;-2,362077;-0,011435;24,090338
17:57:52,402;381,136257;0,105202;0,125161;0,16925;-0,225434;-2,61145;-0,418323;24,07721
17:57:52,412;384,436622;0,109402;0,122011;0,168331;0,050215;-2,309577;-0,037685;24,037828
17:57:52,422;381,607737;0,108877;0,11466;0,166494;-0,225434;-2,768949;-0,247692;24,050956
17:57:52,432;383,965142;0,115178;0,123061;0,168331;0,037089;-2,335827;-0,037685;24,116592
17:57:52,442;383,965142;0,106252;0,124636;0,170169;-0,264812;-2,716449;-0,405198;24,050956
17:57:52,452;384,908103;0,107827;0,124111;0,1619;0,076467;-2,348952;-0,050811;24,116592
17:57:52,462;379,250333;0,109927;0,125161;0,171087;-0,225434;-2,834573;-0,365821;24,090338
17:57:52,472;383,02218;0,114653;0,131987;0,172006;0,037089;-2,362077;-0,077062;24,037828
17:57:52,482;383,02218;0,108877;0,130412;0,16925;-0,264812;-2,742699;-0,33957;24,037828
17:57:52,492;383,02218;0,105727;0,120436;0,166494;0,063341;-2,414576;-0,063936;24,037828
17:57:52,502;383,965142;0,108877;0,128837;0,172925;-0,225434;-2,742699;-0,378947;24,116592
17:57:52,512;379,721814;0,108352;0,120961;0,171087;0,050215;-2,388327;0,067318;23,985319
17:57:52,522;384,908103;0,111503;0,128312;0,166494;-0,186055;-2,729574;-0,287069;24,103465
17:57:52,532;381,607737;0,110452;0,128312;0,170169;-0,041668;-2,230828;-0,063936;24,011574
17:57:52,542;378,778852;0,110977;0,128837;0,170169;-0,225434;-2,834573;-0,33957;24,011574
17:57:52,552;383,493661;0,109927;0,127261;0,166494;0,023963;-2,270203;0,001691;24,07721
17:57:52,562;382,079218;0,111503;0,134612;0,163738;-0,186055;-2,598325;-0,300194;24,050956
17:57:52,572;382,079218;0,108352;0,120436;0,170169;0,010837;-2,401452;-0,02456;24,064083
17:57:52,582;384,436622;0,103627;0,120436;0,165575;-0,277938;-2,703324;-0,31332;23,985319
17:57:52,592;384,436622;0,107302;0,119911;0,170169;0,023963;-2,414576;-0,063936;24,090338
17:57:52,602;381,136257;0,108352;0,121486;0,16925;-0,146677;-2,716449;-0,352696;24,064083
17:57:52,612;383,965142;0,110452;0,121486;0,163738;0,037089;-2,532701;-0,063936;24,064083
17:57:52,622;383,02218;0,110977;0,124636;0,164656;-0,186055;-2,782074;-0,33957;24,090338
17:57:52,632;382,550699;0,107302;0,120436;0,164656;0,050215;-2,362077;-0,02456;24,103465
17:57:52,642;383,02218;0,109402;0,118861;0,168331;-0,212308;-2,66395;-0,273943;24,07721
17:57:52,652;382,079218;0,108877;0,123586;0,164656;0,050215;-2,348952;-0,02456;24,103465
17:57:52,662;384,436622;0,107302;0,120436;0,167413;-0,199182;-2,703324;-0,300194;24,07721
17:57:52,672;383,02218;0,105727;0,121486;0,164656;0,023963;-2,348952;-0,050811;24,064083
17:57:52,682;382,079218;0,103102;0,118336;0,167413;-0,172929;-2,650825;-0,273943;24,116592
17:57:52,692;385,379584;0,107302;0,118861;0,173844;0,023963;-2,467076;-0,077062;24,037828
17:57:52,702;383,493661;0,106777;0,125161;0,168331;-0,146677;-2,677075;-0,234567;24,064083
17:57:52,712;383,493661;0,108352;0,124111;0,174762;-0,002289;-2,230828;-0,050811;24,064083
17:57:52,722;382,550699;0,109402;0,126736;0,168331;-0,225434;-2,755824;-0,260818;24,050956
17:57:52,732;382,550699;0,108877;0,124111;0,166494;0,010837;-2,572075;-0,063936;24,103465
17:57:52,742;384,436622;0,114128;0,129887;0,165575;-0,159803;-2,650825;-0,247692;24,07721
17:57:52,752;382,079218;0,115703;0,121486;0,167413;0,023963;-2,375202;-0,103313;24,07721
17:57:52,762;382,079218;0,106777;0,123061;0,170169;-0,225434;-2,860823;-0,31332;24,064083
17:57:52,772;383,493661;0,108877;0,118861;0,167413;0,050215;-2,362077;-0,063936;24,011574
17:57:52,782;383,02218;0,108352;0,124636;0,16925;-0,199182;-2,545825;-0,234567;24,024701
17:57:52,792;384,908103;0,105727;0,120436;0,171087;0,063341;-2,388327;-0,077062;24,142847
17:57:52,802;383,965142;0,105202;0,120436;0,171087;-0,186055;-2,729574;-0,247692;24,064083
17:57:52,812;383,02218;0,110452;0,133562;0,166494;0,023963;-2,388327;-0,129563;24,103465
17:57:52,822;382,550699;0,110452;0,123061;0,172006;-0,199182;-2,650825;-0,260818;24,12972
17:57:52,832;383,965142;0,110977;0,119386;0,171087;0,023963;-2,467076;-0,050811;24,050956
17:57:52,842;383,493661;0,108352;0,119911;0,168331;-0,172929;-2,690199;-0,234567;24,103465
17:57:52,852;382,550699;0,104152;0,119386;0,171087;-0,002289;-2,283327;-0,090187;23,998446
17:57:52,862;383,02218;0,113603;0,125161;0,166494;-0,225434;-2,66395;-0,221441;24,024701
17:57:52,872;383,965142;0,109927;0,118861;0,168331;0,010837;-2,388327;0,001691;24,07721
17:57:52,882;383,02218;0,107302;0,119386;0,168331;-0,186055;-2,66395;-0,260818;24,064083
17:57:52,892;383,965142;0,108877;0,124636;0,16925;-0,002289;-2,309577;-0,037685;24,011574
17:57:52,902;384,436622;0,110977;0,120436;0,165575;-0,225434;-2,768949;-0,287069;24,064083
17:57:52,912;385,851065;0,116753;0,130412;0,168331;-0,002289;-2,362077;-0,077062;24,011574
17:57:52,922;383,02218;0,107827;0,124111;0,168331;-0,186055;-2,5852;-0,273943;24,07721
17:57:52,932;381,136257;0,114128;0,125161;0,171087;-0,002289;-2,388327;-0,063936;24,024701
17:57:52,942;382,550699;0,108877;0,122536;0,171087;-0,212308;-2,5852;-0,247692;23,998446
17:57:52,952;384,908103;0,118853;0,137762;0,170169;-0,002289;-2,401452;-0,090187;23,972192
17:57:52,962;383,02218;0,106252;0,123061;0,16925;-0,225434;-2,703324;-0,31332;24,050956
17:57:52,972;383,02218;0,107827;0,123061;0,167413;0,037089;-2,453951;-0,02456;24,024701
17:57:52,982;382,550699;0,103102;0,119911;0,170169;-0,225434;-2,690199;-0,273943;24,116592
17:57:52,992;384,908103;0,109927;0,121486;0,16925;0,037089;-2,427701;-0,037685;24,103465
17:57:53,002;382,550699;0,109927;0,126736;0,171087;-0,186055;-2,572075;-0,247692;24,090338
17:57:53,012;380,664776;0,114128;0,126736;0,16925;0,023963;-2,427701;-0,090187;24,064083
17:57:53,022;383,02218;0,109402;0,124636;0,168331;-0,23856;-2,755824;-0,260818;24,103465
17:57:53,032;384,908103;0,112553;0,124111;0,16925;0,010837;-2,401452;0,001691;24,037828
17:57:53,042;381,607737;0,112553;0,119911;0,16925;-0,212308;-2,755824;-0,300194;24,103465
17:57:53,052;382,550699;0,106252;0,128312;0,16925;0,037089;-2,519576;-0,063936;24,103465
17:57:53,062;383,02218;0,111503;0,124111;0,171087;-0,23856;-2,624575;-0,326445;24,050956
17:57:53,072;383,02218;0,111503;0,123061;0,166494;0,063341;-2,467076;-0,077062;24,090338
17:57:53,082;384,436622;0,110452;0,123061;0,172006;-0,225434;-2,677075;-0,260818;24,064083
17:57:53,092;382,079218;0,109402;0,129362;0,16925;0,050215;-2,440826;-0,02456;24,011574
17:57:53,102;383,02218;0,104677;0,118336;0,167413;-0,251686;-2,519576;-0,208316;24,024701
17:57:53,112;383,965142;0,105202;0,11361;0,16925;0,023963;-2,467076;-0,129563;23,998446
17:57:53,122;384,908103;0,107302;0,119911;0,165575;-0,251686;-2,742699;-0,300194;24,050956
17:57:53,132;383,02218;0,109927;0,124111;0,16925;0,076467;-2,493326;-0,103313;24,07721
17:57:53,142;379,721814;0,107827;0,122536;0,167413;-0,172929;-2,572075;-0,287069;24,050956
17:57:53,152;384,436622;0,109402;0,123061;0,171087;-0,002289;-2,453951;-0,155814;24,12972
17:57:53,162;383,493661;0,104152;0,115711;0,168331;-0,199182;-2,61145;-0,273943;24,103465
17:57:53,172;385,379584;0,109402;0,127787;0,171087;0,037089;-2,375202;-0,037685;24,024701
17:57:53,182;383,493661;0,109402;0,120436;0,168331;-0,212308;-2,768949;-0,378947;23,972192
17:57:53,192;383,493661;0,113078;0,129887;0,171087;0,037089;-2,480201;-0,02456;23,998446
17:57:53,202;382,079218;0,107302;0,118336;0,165575;-0,199182;-2,624575;-0,31332;24,090338
17:57:53,212;383,965142;0,106777;0,117286;0,171087;0,010837;-2,388327;-0,037685;24,090338
17:57:53,222;379,250333;0,102577;0,117286;0,162819;-0,251686;-2,61145;-0,378947;24,011574
17:57:53,232;383,493661;0,107827;0,121486;0,166494;0,089594;-2,348952;-0,050811;24,050956
17:57:53,242;381,607737;0,104152;0,117811;0,16925;-0,212308;-2,677075;-0,378947;24,07721
17:57:53,252;385,851065;0,116228;0,122536;0,165575;0,10272;-2,467076;-0,011435;24,103465
17:57:53,262;380,664776;0,105727;0,122536;0,16925;-0,212308;-2,624575;-0,378947;24,103465
17:57:53,272;383,965142;0,111503;0,122536;0,165575;0,063341;-2,519576;-0,037685;24,037828
17:57:53,282;386,322546;0,104677;0,117286;0,164656;-0,225434;-2,690199;-0,352696;24,037828
17:57:53,292;383,493661;0,108352;0,117286;0,164656;0,050215;-2,427701;-0,037685;24,011574
17:57:53,302;383,02218;0,103627;0,119386;0,164656;-0,212308;-2,624575;-0,287069;24,116592
17:57:53,312;383,02218;0,109927;0,128312;0,165575;0,010837;-2,519576;-0,090187;24,037828
17:57:53,322;382,079218;0,100477;0,117286;0,163738;-0,212308;-2,650825;-0,260818;24,050956
17:57:53,332;384,436622;0,106777;0,118336;0,166494;0,023963;-2,493326;-0,037685;24,037828
17:57:53,342;380,664776;0,107302;0,119386;0,166494;-0,186055;-2,755824;-0,300194;24,116592
17:57:53,352;383,965142;0,106777;0,122536;0,166494;0,050215;-2,467076;-0,050811;24,090338
17:57:53,362;382,079218;0,107827;0,123061;0,164656;-0,23856;-2,66395;-0,392072;24,024701
17:57:53,372;384,436622;0,109402;0,126211;0,171087;0,063341;-2,453951;-0,050811;24,116592
17:57:53,382;382,550699;0,111503;0,123586;0,170169;-0,225434;-2,624575;-0,365821;24,050956
17:57:53,392;384,436622;0,107827;0,126211;0,166494;0,037089;-2,322702;-0,02456;24,07721
17:57:53,402;380,193295;0,109402;0,120961;0,170169;-0,251686;-2,677075;-0,33957;24,103465
17:57:53,412;383,02218;0,105727;0,120961;0,168331;0,115846;-2,414576;-0,037685;24,07721
17:57:53,422;380,664776;0,105202;0,121486;0,168331;-0,225434;-2,66395;-0,405198;24,050956
17:57:53,432;383,02218;0,113603;0,120961;0,163738;0,063341;-2,388327;-0,090187;24,103465
17:57:53,442;383,493661;0,107827;0,120436;0,170169;-0,251686;-2,519576;-0,352696;24,037828
17:57:53,452;383,02218;0,104152;0,116761;0,166494;0,063341;-2,388327;-0,077062;24,07721
17:57:53,462;383,493661;0,108352;0,120436;0,167413;-0,225434;-2,729574;-0,418323;24,12972
17:57:53,472;385,851065;0,117278;0,122011;0,168331;0,063341;-2,440826;-0,050811;23,998446
17:57:53,482;382,079218;0,109927;0,122536;0,166494;-0,225434;-2,55895;-0,300194;24,011574
17:57:53,492;385,379584;0,112028;0,127261;0,170169;0,076467;-2,414576;-0,037685;24,024701
17:57:53,502;381,136257;0,110452;0,123061;0,16925;-0,212308;-2,650825;-0,33957;24,116592
17:57:53,512;379,721814;0,110977;0,130937;0,168331;0,010837;-2,296452;-0,037685;24,050956
17:57:53,522;383,02218;0,110977;0,126211;0,168331;-0,23856;-2,703324;-0,365821;24,024701
17:57:53,532;383,493661;0,103627;0,122011;0,16925;0,115846;-2,401452;0,041067;24,12972
17:57:53,542;378,778852;0,106777;0,122011;0,172006;-0,225434;-2,624575;-0,326445;24,050956
17:57:53,552;382,550699;0,117278;0,125161;0,16925;0,063341;-2,296452;0,080443;24,050956
17:57:53,562;383,02218;0,106252;0,123586;0,172925;-0,23856;-2,677075;-0,287069;24,024701
17:57:53,572;382,550699;0,109402;0,122011;0,168331;0,089594;-2,375202;0,041067;24,090338
17:57:53,582;383,02218;0,107827;0,120436;0,16925;-0,264812;-2,598325;-0,326445;24,103465
17:57:53,592;383,02218;0,105727;0,122011;0,172925;0,063341;-2,375202;0,041067;24,050956
17:57:53,602;383,02218;0,114653;0,123586;0,16925;-0,251686;-2,66395;-0,326445;24,103465
17:57:53,612;383,02218;0,109402;0,125686;0,164656;0,037089;-2,335827;-0,02456;24,037828
17:57:53,622;382,550699;0,105727;0,122011;0,168331;-0,186055;-2,532701;-0,365821;24,155974
17:57:53,632;383,02218;0,108877;0,130412;0,167413;0,063341;-2,427701;0,001691;24,07721
17:57:53,642;383,493661;0,108352;0,126211;0,168331;-0,225434;-2,61145;-0,31332;24,090338
17:57:53,652;382,550699;0,116753;0,126736;0,170169;0,063341;-2,296452;-0,02456;24,064083
17:57:53,662;384,436622;0,114653;0,125161;0,168331;-0,199182;-2,6377;-0,273943;24,024701
17:57:53,672;383,493661;0,107302;0,120961;0,170169;0,010837;-2,270203;-0,02456;24,037828
17:57:53,682;382,079218;0,105727;0,125161;0,16925;-0,225434;-2,729574;-0,300194;24,011574
17:57:53,692;382,550699;0,107302;0,125686;0,166494;0,023963;-2,375202;0,041067;24,011574
17:57:53,702;382,550699;0,114128;0,119911;0,168331;-0,23856;-2,598325;-0,287069;23,972192
17:57:53,712;382,079218;0,110977;0,128837;0,167413;0,037089;-2,480201;-0,063936;24,011574
17:57:53,722;379,721814;0,111503;0,122536;0,16925;-0,251686;-2,729574;-0,31332;24,024701
17:57:53,732;385,379584;0,108877;0,118861;0,167413;0,076467;-2,283327;0,027942;24,090338
17:57:53,742;382,550699;0,112553;0,127261;0,16925;-0,212308;-2,677075;-0,31332;24,024701
17:57:53,752;382,079218;0,110452;0,124636;0,164656;0,037089;-2,427701;0,027942;24,011574
17:57:53,762;383,02218;0,107302;0,124636;0,171087;-0,199182;-2,6377;-0,352696;24,050956
17:57:53,772;381,607737;0,109402;0,122536;0,16925;0,050215;-2,322702;-0,011435;24,011574
17:57:53,782;382,079218;0,104152;0,120436;0,167413;-0,199182;-2,690199;-0,300194;24,07721
17:57:53,792;380,193295;0,111503;0,125686;0,16925;0,050215;-2,375202;-0,02456;24,064083
17:57:53,802;383,02218;0,113078;0,124636;0,167413;-0,225434;-2,690199;-0,260818;24,103465
17:57:53,812;381,136257;0,112028;0,123586;0,167413;0,037089;-2,388327;-0,116438;24,064083
17:57:53,822;383,02218;0,120428;0,130937;0,164656;-0,186055;-2,703324;-0,221441;24,103465
17:57:53,832;384,908103;0,105727;0,118336;0,167413;0,037089;-2,427701;-0,090187;24,064083
17:57:53,842;382,079218;0,112028;0,124636;0,170169;-0,199182;-2,677075;-0,365821;24,090338
17:57:53,852;382,079218;0,109402;0,123586;0,166494;0,089594;-2,335827;-0,050811;24,103465
17:57:53,862;382,550699;0,108352;0,123586;0,164656;-0,23856;-2,677075;-0,33957;24,050956
17:57:53,872;385,379584;0,121478;0,130412;0,167413;0,063341;-2,362077;0,014816;23,985319
17:57:53,882;384,436622;0,114128;0,130937;0,172006;-0,199182;-2,808324;-0,260818;24,050956
17:57:53,892;383,02218;0,114128;0,125161;0,171087;0,050215;-2,388327;-0,037685;23,972192
17:57:53,902;382,079218;0,108877;0,122011;0,16925;-0,212308;-2,650825;-0,31332;24,07721
17:57:53,912;381,136257;0,110977;0,121486;0,166494;0,023963;-2,467076;-0,037685;24,116592
17:57:53,922;383,02218;0,117278;0,121486;0,170169;-0,199182;-2,598325;-0,247692;24,064083
17:57:53,932;377,835891;0,110977;0,125161;0,167413;0,023963;-2,467076;-0,011435;24,090338
17:57:53,942;384,908103;0,112028;0,120436;0,165575;-0,225434;-2,572075;-0,31332;24,037828
17:57:53,952;381,607737;0,104152;0,120436;0,16925;0,023963;-2,348952;-0,011435;24,037828
17:57:53,962;380,664776;0,104677;0,118861;0,162819;-0,225434;-2,716449;-0,31332;24,07721
17:57:53,972;382,079218;0,112028;0,117286;0,164656;-0,015416;-2,414576;-0,063936;24,024701
17:57:53,982;383,02218;0,114653;0,120436;0,162819;-0,199182;-2,5852;-0,287069;24,037828
17:57:53,992;384,908103;0,118853;0,129887;0,171087;-0,028542;-2,467076;-0,050811;23,998446
17:57:54,002;382,550699;0,106777;0,119386;0,165575;-0,199182;-2,66395;-0,273943;24,050956
17:57:54,012;383,02218;0,109402;0,127787;0,170169;-0,002289;-2,322702;-0,090187;24,011574
17:57:54,022;383,493661;0,110452;0,124111;0,166494;-0,186055;-2,690199;-0,247692;24,07721
17:57:54,032;381,607737;0,108352;0,124111;0,170169;0,023963;-2,388327;-0,050811;24,07721
17:57:54,042;380,664776;0,112028;0,11361;0,164656;-0,225434;-2,650825;-0,31332;24,024701
17:57:54,052;383,02218;0,107827;0,120436;0,165575;0,010837;-2,427701;-0,063936;24,050956
